785683154,128.149.0.74,10,UK
982234946,202.111.74.162,35,US
799059701,19.192.140.20,11,UK
970359998,64.165.161.173,8,US
792926228,41.253.9.201,35,MX
1095652556,23.173.43.60,27,MX
1219156871,186.138.229.82,11,UK
1378633661,80.181.43.33,26,MX
1238893720,45.134.226.60,36,US
1403910251,251.201.147.13,11,US
950071579,205.152.224.190,11,CA
1200797337,242.185.233.210,5,US
997894292,135.145.94.195,32,US
773256004,123.17.147.237,18,UK
1159752092,233.38.188.33,20,CN
644624817,85.61.186.42,43,IN
1367330427,199.107.57.57,44,JA
802374979,125.142.98.147,38,IN
935707629,82.222.63.137,32,CN
1401832194,52.250.127.14,15,CN
1452786590,253.98.81.30,38,JA
788513423,94.97.40.28,8,UK
1006657370,89.247.242.169,35,UK
1178736256,220.187.49.194,16,CA
1178585112,122.216.230.232,8,US
1369078422,230.177.228.84,13,CN
915081436,76.109.202.85,38,MX
1007755645,184.100.35.245,34,CN
717604980,77.171.118.254,33,MX
1319621648,66.219.49.10,26,CA
812488021,122.5.85.155,15,US
1123768180,129.157.158.155,13,US
1275988421,157.175.118.100,35,US
1208971992,55.247.210.42,39,UK
690442457,111.227.138.100,14,UK
688558473,225.86.176.253,41,IN
758966388,207.89.112.219,27,UK
742978256,87.112.233.114,13,MX
1149935358,11.29.91.25,3,IN
685795014,230.229.47.198,19,MX
886263099,100.216.128.37,39,UK
901283728,146.177.115.138,22,UK
1170667974,199.172.81.31,44,CA
1035912213,81.167.207.211,42,CN
1414732928,21.92.203.199,2,JA
1454320393,212.156.144.138,28,MX
717763841,156.25.192.145,34,IN
1270998359,68.37.27.141,5,UK
1278546057,13.107.140.87,32,UK
1086198554,8.235.49.63,29,JA
1110308344,211.116.56.8,27,IN
1146295061,205.145.68.229,11,MX
1227518378,72.217.188.103,38,US
1035998770,78.76.135.174,6,UK
1461660655,50.182.100.181,22,JA
1281652302,62.171.53.193,11,MX
1223092448,214.105.54.131,42,MX
1418297332,182.95.181.126,16,UK
997495752,201.117.233.2,13,CA
894657831,123.54.6.187,29,US
1335393185,38.27.55.89,44,IN
1104369281,209.178.149.148,21,IN
674012304,160.157.156.243,34,CA
788731180,1.243.208.101,26,US
773088575,20.65.174.246,10,JA
1368700288,58.219.233.199,10,US
1445257593,14.45.32.101,24,US
1317042883,6.64.171.55,19,US
777076034,98.212.65.113,28,IN
1218992846,70.15.75.163,26,IN
651075628,145.247.30.221,37,IN
754112826,217.0.76.75,40,IN
963153339,107.161.40.40,9,US
674525929,213.155.68.118,24,IN
981145474,12.2.177.23,20,MX
852282369,134.35.77.126,23,CN
714735894,254.230.48.158,23,JA
1275203141,21.73.152.36,4,US
1009808215,192.191.135.21,42,MX
1232705008,203.231.132.8,18,CN
878232732,52.114.145.134,16,US
1411309251,27.153.29.57,21,US
1053410803,128.99.45.221,12,CN
945721807,241.9.213.97,44,CN
1176289207,202.252.127.200,34,CA
810015411,197.220.153.178,19,IN
1444497760,98.236.6.35,39,CA
1031596516,107.108.72.191,28,US
735025449,65.234.167.228,31,IN
1181364837,45.28.215.212,43,US
1207962647,26.222.77.20,22,UK
1282938590,72.155.21.177,36,US
1458284291,170.169.1.147,30,UK
1456586391,225.75.210.3,17,CN
1475329209,188.51.124.176,36,MX
1297985984,249.125.88.157,1,MX
1428429484,222.16.69.48,30,CN
978295461,227.161.149.34,38,US
1265444723,36.207.37.186,43,IN
1258676770,101.237.57.220,3,MX
1000048381,155.106.48.145,17,JA
1186348323,30.171.16.208,22,CN
1297875524,176.94.87.35,9,JA
821061220,20.65.0.225,26,JA
1405424912,70.39.23.206,41,MX
1386244041,50.110.207.234,6,IN
1035577619,228.119.94.253,13,IN
750660481,240.36.80.24,41,IN
1426433681,176.180.61.117,32,CN
857332145,31.3.205.155,16,MX
1172723002,214.172.127.171,4,IN
975896103,119.67.31.244,21,US
1106775839,9.166.142.56,1,UK
693242462,5.3.4.140,39,MX
631422558,122.162.96.93,42,JA
1257238171,94.168.39.210,44,CN
700421620,98.80.70.164,2,JA
714090717,81.47.71.134,38,MX
822523039,147.158.9.228,14,CN
1333817385,107.124.168.132,29,MX
649842657,85.90.63.61,26,CN
903691535,253.145.233.44,1,IN
1081483531,29.174.92.180,37,JA
642344208,101.10.121.247,7,JA
1114171027,41.204.18.57,7,CA
1340690317,189.24.233.43,28,JA
649078198,218.126.21.179,4,CN
928888280,40.42.39.167,9,IN
787140129,32.62.206.83,11,MX
957040505,165.66.201.155,29,IN
1347304171,77.86.164.106,20,UK
1136555909,42.26.200.179,31,CN
1388065851,34.110.67.167,22,US
1458133175,101.38.121.31,44,JA
957096635,138.77.111.102,1,CA
747710206,45.250.83.109,34,MX
1292103491,80.201.169.132,44,MX
708499246,101.105.84.159,32,IN
698901794,121.82.94.56,3,US
926501652,138.134.211.189,11,MX
1002273689,181.218.107.5,38,MX
794838023,236.82.216.34,2,IN
1299688033,74.120.45.36,10,MX
1224560133,208.167.150.226,35,JA
970529498,17.19.162.196,14,CN
1354881828,247.63.6.236,18,US
1274032626,251.147.115.43,35,CN
1145600228,22.56.88.32,8,MX
824549897,68.114.46.220,6,IN
1209022391,102.93.141.104,42,US
1330961250,216.66.87.245,41,UK
1343609753,106.113.38.172,42,CA
877582741,177.158.138.204,32,JA
698346536,37.150.172.49,5,JA
1187019331,118.7.207.246,30,JA
901343055,139.165.106.248,1,UK
1438596149,142.163.41.133,2,UK
888166812,240.140.166.59,3,MX
1441932259,153.151.65.184,19,CA
888651342,28.138.18.106,2,US
1382854904,245.22.17.56,24,UK
1045488168,72.184.100.103,34,CA
712034101,189.168.204.60,19,US
1016791412,160.66.179.222,38,CN
1093750674,88.85.206.120,41,JA
764390150,44.61.131.101,44,US
1346245746,239.175.17.235,6,MX
1367892483,203.254.106.230,7,CN
1414546972,245.64.24.224,14,MX
1406552907,144.146.227.40,4,CN
1299805746,63.92.209.109,28,US
697307020,242.213.211.3,7,MX
1015285870,87.77.48.243,23,US
1084689918,174.162.145.160,6,JA
843741935,210.187.113.160,35,UK
1312875080,101.216.205.127,44,US
1026457507,35.77.87.20,38,CN
1043923482,127.67.95.158,4,UK
1168668774,64.140.183.15,39,CA
1410357007,107.40.133.4,13,CN
855789876,236.159.165.243,5,US
1307563559,204.183.159.134,20,MX
955582740,122.130.247.117,38,US
825814793,206.123.121.69,36,CN
1124191729,221.227.118.49,30,JA
757625351,71.220.95.70,18,MX
748464306,186.240.176.25,9,CA
1005066952,168.164.247.56,13,UK
1310763425,9.67.44.64,11,IN
1170353604,196.159.159.140,27,IN
748091248,58.64.136.24,40,IN
1476765003,243.226.1.249,22,IN
981516260,12.236.143.14,15,CN
675033006,110.86.253.74,27,CA
748242324,33.176.187.249,23,MX
1214389616,206.189.192.200,17,IN
1211870983,22.17.162.77,1,JA
701195413,112.123.6.254,39,MX
747974028,88.213.174.38,13,MX
853830777,71.181.26.247,6,MX
1132921127,35.43.130.223,44,US
883680764,220.216.158.224,10,JA
1307330013,28.144.234.47,44,JA
1065628920,73.14.248.22,6,IN
1436088416,0.63.189.124,34,US
671592957,0.52.130.36,43,UK
1296025408,213.137.89.27,4,UK
855881137,25.115.78.72,38,US
1412439791,41.221.29.172,3,US
1232473161,148.229.149.49,24,CN
1306087635,115.61.46.182,39,CA
1254946700,58.56.121.159,3,CN
911899216,92.68.11.108,20,US
781714325,241.162.38.176,19,MX
742210011,55.118.139.131,34,MX
880688293,41.205.56.162,25,CA
745343291,9.181.198.249,21,US
1216555496,140.40.69.90,3,CA
1291498494,246.170.8.194,43,US
1410436104,57.164.119.0,24,IN
1402831251,209.171.253.139,43,US
945187445,214.137.149.18,34,US
798474394,31.26.99.246,12,MX
1014504151,143.176.151.231,5,MX
974981804,222.239.196.237,15,IN
1141892561,236.68.170.85,15,CA
1415141596,26.237.250.240,27,US
962421383,91.216.247.40,20,IN
1333309502,104.242.61.249,15,MX
702983431,210.175.76.245,9,CA
1325989226,69.20.253.160,32,CA
672550474,54.65.99.219,12,US
1319109335,215.24.22.108,6,UK
1399203138,189.56.138.153,1,JA
1259706714,118.34.188.13,10,MX
661891914,237.177.120.131,8,UK
747270749,183.24.151.191,21,UK
1177276514,14.151.116.62,24,MX
1302895604,35.74.195.66,17,CN
989042525,6.3.15.67,42,MX
857047914,169.27.105.26,26,MX
778091827,111.31.251.90,21,CN
1086334004,130.79.75.11,22,UK
1175057908,190.165.88.42,10,MX
1323852226,130.69.88.101,44,US
1414174708,123.9.197.38,43,US
919946494,199.126.147.66,30,IN
1397021755,69.165.221.130,20,IN
959474095,90.13.248.195,29,CA
1449225334,6.72.103.191,44,US
843160594,165.208.201.247,13,US
1246523055,46.176.109.43,10,JA
1221032152,84.84.76.251,27,CN
945168372,185.88.245.119,27,US
1123828909,208.76.81.106,3,JA
1235873330,233.166.31.21,28,CN
712082262,86.134.179.11,29,UK
705986055,172.104.200.249,41,CN
694364971,66.1.199.68,26,IN
808680472,195.122.238.180,5,CN
858232308,221.141.37.152,9,MX
1210834429,175.34.212.85,28,US
848755985,144.153.238.8,12,CN
883546585,1.63.34.97,23,JA
770006931,189.128.244.204,10,JA
1386548917,18.10.248.158,38,IN
1039611877,135.193.26.185,32,US
1041633851,177.109.247.54,6,US
991776396,42.246.219.91,13,CA
1026196909,175.239.67.18,23,IN
1231614309,191.26.7.219,43,MX
1462849926,14.208.108.58,16,IN
1452159809,78.90.219.189,41,CA
862453458,115.63.215.167,18,CA
1158221076,206.9.151.64,16,IN
853083735,169.81.238.183,25,IN
1223665007,86.170.205.148,7,US
802587515,160.132.39.214,42,CN
1212949710,9.228.88.193,6,IN
928622610,36.193.121.168,42,UK
1016138906,75.183.169.34,42,IN
1212293222,169.31.71.251,26,CA
972911181,103.172.180.21,1,MX
644062426,11.204.192.200,26,JA
650508050,191.240.27.222,33,US
966348207,50.13.133.90,26,CA
859705680,16.205.109.168,16,CA
904790303,64.193.4.25,22,UK
1245337944,103.250.176.123,26,JA
912036260,149.88.131.40,15,UK
1007817037,93.130.148.226,12,IN
1077846549,215.156.117.188,26,CA
795410236,170.85.0.64,27,CN
1126744559,28.5.14.37,28,UK
1458616678,78.66.252.88,38,JA
672058388,181.40.107.182,14,JA
937687734,48.153.85.251,15,UK
649175927,121.242.12.161,19,CA
777539921,201.64.186.238,31,CA
1153893998,161.78.231.45,19,CN
841141962,173.227.238.194,44,CA
945940356,77.110.223.166,32,IN
831175510,15.70.8.29,1,MX
1266998145,64.81.170.95,14,UK
1165511967,242.74.117.235,10,MX
1394855034,149.39.212.48,37,CN
982032931,179.231.97.38,38,US
1329350279,79.39.201.230,29,IN
1245807795,180.66.83.244,5,IN
1046233048,175.71.236.10,44,US
1037139255,60.142.146.236,12,CA
914096687,196.89.23.128,17,CA
1218349262,90.150.171.253,27,IN
646234162,99.184.140.49,15,IN
1453582577,66.95.205.165,4,IN
1137367340,162.106.36.189,5,UK
670144898,234.219.76.113,16,MX
1385119743,96.176.111.203,38,US
1449245186,183.94.80.12,40,UK
1258000591,75.4.138.32,9,MX
1403024642,35.23.117.127,16,IN
1242671044,135.249.31.204,6,MX
1223589242,218.58.225.94,32,CN
996849393,87.144.31.171,22,UK
958923252,45.186.238.71,31,US
1108660268,41.229.208.72,12,CA
939615606,99.224.232.11,34,MX
853530306,250.184.180.87,25,UK
919258449,203.105.122.229,35,CA
1312051813,25.123.137.134,20,CA
902957080,133.244.71.113,35,CA
1188541864,160.59.18.58,32,US
941310843,147.249.7.88,24,US
849767077,221.213.26.243,31,US
916062192,139.68.51.73,8,IN
919796778,191.41.175.54,6,UK
808494277,25.16.185.45,27,UK
809262470,175.55.6.6,37,JA
1179070737,123.110.172.71,19,JA
745102596,24.133.242.239,23,CA
815549063,226.239.167.201,30,JA
1050372455,75.183.94.17,6,MX
722406920,50.76.63.19,40,US
729899201,18.112.92.118,39,CN
905989715,138.153.61.19,22,CN
955769866,181.79.252.65,7,US
1003820237,4.61.228.14,10,CN
1152520173,238.180.220.147,34,IN
672819987,85.114.116.73,7,UK
1275593718,247.91.158.156,3,UK
863559681,232.51.63.174,7,JA
790329278,41.79.99.207,12,MX
844663545,87.207.211.21,29,CA
1126136749,75.160.196.234,22,CA
963828897,233.143.224.58,37,IN
654609337,249.54.127.155,31,CA
1316957643,24.27.86.138,12,CN
913781773,4.53.150.1,35,MX
1406243575,139.230.24.38,37,CN
1332315438,205.225.251.148,42,CN
711773408,120.247.35.65,17,MX
1360879806,29.18.217.236,26,US
1333707611,145.249.254.25,12,UK
882656687,48.48.38.205,13,JA
1188143627,106.197.177.165,30,US
1029403142,254.67.124.111,10,UK
1335764435,228.241.29.237,25,IN
868817983,66.151.162.251,6,MX
657303089,219.209.225.59,28,JA
1345964482,52.139.220.101,42,CN
1150938786,253.161.58.2,18,MX
1118069275,216.252.140.236,35,IN
1186203144,30.232.66.126,6,UK
1276134983,193.33.24.251,29,US
823966522,110.13.52.97,37,US
1267118293,208.84.52.14,9,JA
787178971,86.231.21.54,12,CA
705885047,174.173.137.214,12,MX
776785607,150.183.60.143,41,JA
788831299,214.135.219.139,38,CN
1336946740,124.13.171.3,9,UK
1384210248,31.92.112.22,27,IN
1380702242,115.28.130.115,42,UK
1199159240,63.33.3.80,17,UK
1283755613,68.235.76.101,13,IN
802246286,158.253.42.92,43,MX
1083750352,220.85.140.168,4,MX
916945625,93.141.33.220,44,CA
950486200,104.106.66.17,30,US
1413610825,106.147.106.219,28,CA
1215764578,222.72.215.138,29,CN
657977848,150.13.189.30,32,US
677909436,191.148.125.29,36,JA
1368226465,176.194.130.42,34,IN
1373837872,211.242.149.161,14,JA
848615735,110.40.156.242,12,UK
869328762,139.59.238.205,32,CA
977595687,221.160.28.176,33,MX
989943050,84.236.58.31,39,MX
1185516028,173.133.218.214,31,CA
1477350629,186.50.74.169,44,JA
746400649,95.167.2.13,31,JA
975140108,201.62.126.141,38,MX
1050537906,107.12.229.169,12,CA
845536594,38.110.57.173,19,JA
912365634,23.142.204.129,37,US
1307774667,142.187.104.178,26,CA
988125661,186.2.201.48,28,MX
1328174441,164.17.160.147,27,JA
1136171385,157.144.105.97,34,CA
681904683,0.71.131.88,42,CN
1217793518,132.78.211.190,16,IN
781454257,11.131.34.86,4,JA
1421658445,242.100.236.204,43,MX
1018460775,156.150.87.220,20,IN
708314348,1.200.86.176,32,JA
1379109716,168.218.157.78,11,US
923317964,222.153.214.60,21,JA
1093501113,83.98.50.24,8,CN
1024885962,144.251.19.169,4,CA
1173891813,8.254.153.227,24,US
787040216,108.61.177.154,19,IN
1087126600,146.111.50.60,2,CA
1215302979,20.88.175.17,29,US
952103737,71.45.114.51,38,IN
1466821430,30.126.171.103,20,US
1000399128,11.157.119.224,26,JA
957161433,89.36.22.77,33,CN
966191070,30.57.231.179,40,CN
1146865973,91.59.253.242,32,IN
1309101842,175.86.111.71,44,MX
1344151570,4.163.130.156,8,US
1171368650,19.50.155.100,40,CN
967548788,220.212.2.106,42,US
739066568,224.16.180.206,12,US
1236685361,30.1.11.140,18,CN
1231863496,101.50.230.14,32,UK
768857271,115.58.228.122,43,MX
1262102445,64.174.144.49,17,CN
1000922508,114.33.144.80,25,IN
1244815656,174.143.94.193,10,US
797508735,91.230.82.159,1,CN
1293645869,112.46.241.253,32,UK
1415149568,115.30.239.199,2,CN
870747562,227.60.44.36,21,JA
1035446477,58.10.210.204,36,CN
1030615161,212.83.246.126,42,UK
1191040077,110.232.184.156,21,CN
854289895,101.11.151.42,25,CA
838807533,220.65.113.142,18,JA
930650179,9.195.55.60,31,MX
879563971,152.31.143.24,9,UK
785129464,140.148.31.211,33,UK
800725204,107.73.145.208,13,CN
891625447,12.108.202.161,8,CA
985927685,190.173.27.194,12,CN
1031050058,82.140.82.229,5,MX
684345953,118.235.174.134,42,JA
1455214024,41.189.127.222,3,IN
991940510,108.20.83.246,19,JA
1161787030,21.153.72.202,14,UK
1275086065,67.212.19.183,3,MX
1369379798,83.26.193.149,19,US
1208726999,70.74.6.214,1,CN
1372599865,239.44.36.232,27,UK
1294713916,52.69.238.214,42,IN
1477292259,207.219.202.28,31,US
1081044872,184.113.50.17,34,CN
694633874,193.58.77.211,24,CN
775621095,187.22.245.126,16,CN
1187980711,169.11.238.214,29,IN
813671913,109.166.54.168,1,CA
746303257,81.87.73.15,36,MX
714552546,223.146.116.206,38,CN
898144897,2.104.84.178,6,US
822934919,131.152.96.232,23,CN
1095818629,80.0.110.96,30,CN
1178245456,49.154.246.36,22,MX
1150533098,186.11.158.92,38,MX
1134367270,216.106.45.22,23,CA
863956131,181.162.232.206,41,CN
969128129,237.168.61.3,30,IN
1083104174,152.29.136.10,22,JA
1291350782,230.254.154.8,22,CN
983783071,201.66.111.150,13,US
930583572,228.205.189.244,35,MX
730180837,233.83.131.132,18,CN
691487249,153.16.62.41,36,JA
660269598,188.232.69.142,15,IN
927961542,17.25.15.69,30,UK
821899651,242.100.178.25,24,MX
1255334226,24.132.199.10,15,IN
949596404,82.136.159.110,19,CA
1422960410,179.12.163.237,4,IN
1047530028,114.22.164.152,1,MX
1084839942,250.148.224.46,7,UK
1089198721,160.67.250.234,43,IN
905828294,2.233.30.116,11,JA
1255234100,64.200.194.3,26,MX
721657829,111.97.62.218,8,JA
1175411237,154.109.131.92,25,US
906851631,197.122.150.32,34,MX
1404137132,163.244.148.60,11,IN
840626935,59.32.76.161,11,UK
1245601649,210.72.191.227,22,CN
1176009563,108.157.48.242,1,CA
1184367089,36.106.43.88,19,CA
1221702760,10.59.96.35,20,UK
957082524,33.174.204.212,31,JA
1129498588,235.152.224.250,6,CN
1439643007,123.0.166.221,14,CA
921031336,33.228.118.25,27,JA
945248741,200.239.7.239,27,JA
1148498694,247.144.88.102,1,JA
633967998,137.86.187.104,34,IN
1433194258,84.0.168.178,19,IN
1192433143,238.232.52.190,40,JA
1181630598,191.62.109.183,43,CA
1390062533,137.162.42.79,5,UK
754282794,200.191.223.126,23,CN
1139986984,174.50.35.81,4,UK
1400779043,4.182.29.176,6,JA
634837510,27.109.32.57,25,MX
1136762457,85.168.103.111,43,CN
1138811768,21.151.228.200,5,IN
1223363821,155.156.118.174,34,US
1084977218,112.31.175.139,18,CN
1325126660,8.213.55.252,27,MX
1177234662,143.82.200.211,30,IN
1108485794,93.116.126.99,14,CA
851102054,190.64.51.36,20,US
1402979309,78.192.192.22,19,UK
914434474,81.110.131.207,10,MX
1293884006,4.36.158.196,15,US
792745546,112.20.69.123,21,IN
1399190426,140.16.106.86,8,UK
792602609,169.118.64.130,5,US
1305415490,49.44.235.230,28,CA
981718854,101.17.208.239,30,CN
1042609971,183.74.217.35,36,UK
1099283928,217.214.196.205,12,US
1283812300,94.183.201.27,42,UK
811784779,84.5.151.193,15,CA
894607911,107.178.9.79,15,MX
1178798342,197.78.185.225,7,IN
974428461,94.143.17.224,8,US
1127199026,192.207.26.20,44,JA
913506751,146.229.219.169,38,CA
879216397,245.156.139.59,34,IN
1128352972,107.113.67.107,1,UK
1381997812,207.123.98.26,12,CN
699963970,177.2.154.213,10,US
926242643,248.85.85.93,42,MX
796224193,208.181.39.215,11,JA
1113893908,29.208.61.38,40,CA
829611120,164.68.115.146,21,UK
1438011682,175.168.190.247,20,US
1116511718,132.129.203.42,6,CN
1247155400,152.56.52.215,40,MX
853133865,39.38.111.200,36,JA
1129099144,203.22.217.249,15,CA
1256694618,143.51.242.186,28,IN
1362073132,222.135.138.232,18,CN
870042546,198.55.196.11,7,IN
785287989,210.164.2.237,14,CA
1283183225,30.149.114.102,20,IN
914944831,215.122.135.75,9,CN
633541550,132.248.71.60,30,IN
1209992442,111.75.33.43,11,IN
713167919,207.65.23.8,37,MX
1042766606,253.1.107.146,28,CN
810940410,111.26.114.110,28,JA
1359222071,77.57.70.154,13,CN
915605953,77.183.88.59,18,CN
701715578,165.9.99.23,16,JA
1347118870,177.178.67.63,21,CA
756841694,74.90.237.247,32,MX
692304583,47.234.208.14,37,CA
1055444775,47.104.29.31,31,CA
1468905969,169.120.193.234,44,MX
1136494941,150.127.16.130,23,UK
1098384777,189.157.188.204,7,JA
1192434431,86.165.98.241,23,MX
898128670,233.205.59.90,31,CA
854042798,98.55.253.128,15,UK
657328513,236.73.34.141,8,CN
725021580,71.209.161.168,18,CN
1100325923,85.38.215.55,21,JA
1295898966,147.103.125.164,17,MX
896090341,20.251.64.187,6,CA
1262219433,106.13.200.176,43,MX
744789198,166.238.110.23,21,CN
1137809198,124.118.223.199,20,CN
1322856551,124.197.91.197,6,CA
1277918669,24.2.187.244,9,CA
804118084,218.238.89.100,24,JA
1213346686,55.194.217.235,36,CN
1044844646,27.10.199.177,32,UK
911201056,118.222.103.78,8,JA
1041229322,79.193.197.223,4,CA
791019400,199.38.81.234,39,CA
896590971,80.80.88.121,5,MX
1098485417,236.148.102.102,40,UK
840817182,112.22.138.177,9,CN
854186770,33.107.158.128,2,JA
1456815427,14.138.203.112,3,MX
930333187,147.239.96.55,4,US
1189310056,173.66.182.30,18,JA
1077738644,103.149.159.114,16,MX
1244333661,225.59.99.250,15,JA
1425461130,146.43.21.29,14,CN
905266993,151.128.251.52,3,CA
996679207,246.240.42.43,17,MX
1134656526,38.34.86.232,10,JA
1418435144,74.159.74.19,32,MX
1435370678,163.66.165.61,42,US
1137613988,96.77.252.93,11,CA
1324849135,214.47.157.85,29,CA
888408052,68.18.150.134,23,US
1151407235,172.10.254.91,35,IN
1387948604,237.175.102.165,19,UK
1020111207,204.211.194.212,39,UK
767332031,45.230.246.203,19,CN
1195353300,23.153.149.23,32,JA
930347831,252.77.214.252,13,CN
1148618853,174.125.63.243,14,US
1329006480,192.169.211.89,4,CN
1055916154,85.236.178.6,25,IN
